Trddt,AutoCorr,Stkcd
2005-01-04,-0.0875817978684096,1
2005-01-05,0.9327043790797738,1
2005-01-06,0.8627673947394574,1
2005-01-10,0.8325277727587372,1
2005-01-18,0.7812177909721055,1
2005-01-19,0.7538537163174607,1
2005-01-20,0.9242871807175392,1
2005-01-21,0.1228246442594122,1
2005-01-24,0.5381066183357153,1
2005-01-26,0.7137731728110299,1
2005-01-27,0.7985941967066891,1
2005-01-31,0.8042498158861583,1
2005-02-01,0.9410720378114552,1
2005-02-02,0.8447505800605206,1
2005-02-03,0.6290432267338419,1
2005-02-04,0.7704190272558915,1
2005-02-16,0.703354402744794,1
2005-02-18,0.8786576193806015,1
2005-02-21,0.8617605705011255,1
2005-02-22,0.8474477172138045,1
2005-02-23,0.9006256525802958,1
2005-02-24,0.6328585575566726,1
2005-02-28,0.2596858177102433,1
2005-03-04,0.3732355745823411,1
2005-03-09,0.9015989484008248,1
2005-03-14,0.8295949320295078,1
2005-03-16,0.8704017170334467,1
2005-03-21,0.7916991043154664,1
2005-03-22,0.8839058349941913,1
2005-03-23,0.7671913944248642,1
2005-03-24,0.5936241836181284,1
2005-03-28,0.856765169054543,1
2005-03-30,0.778754683508459,1
2005-04-04,0.6662432018353593,1
2005-04-05,0.8553775591249234,1
2005-04-06,0.8251718610165902,1
2005-04-08,0.907584037416588,1
2005-04-11,0.7940642568051863,1
2005-04-12,0.7963991977104169,1
2005-04-13,0.8826012429028015,1
2005-04-14,0.8659794799224944,1
2005-04-15,0.9285734544885176,1
2005-04-18,0.7106228056467554,1
2005-04-19,0.8177881289885449,1
2005-04-20,0.8405177106665734,1
2005-04-25,0.9054917074999976,1
2005-04-27,0.6826899653446943,1
2005-04-28,0.8495715001305599,1
2005-04-29,0.7711657195431887,1
2005-05-09,0.876602946126721,1
2005-05-10,0.8060246500788133,1
2005-05-11,0.6512671979531686,1
2005-05-12,0.7094290848050764,1
2005-05-13,0.8405383161234614,1
2005-05-16,0.6255908671444703,1
2005-05-17,0.6598915076405925,1
2005-05-18,0.9196930514976386,1
2005-05-19,0.7756955245001931,1
2005-05-20,0.6514886973594429,1
2005-05-23,0.615341519196906,1
2005-05-24,0.5130339428115296,1
2005-05-25,0.8142673427599327,1
2005-05-26,0.824940624169591,1
2005-05-27,0.9177636783292008,1
2005-05-30,0.7927270263509162,1
2005-05-31,0.9322604249772588,1
