Trddt,AutoCorr,Stkcd
2005-04-08,0.9688343560338492,1
2005-04-11,0.863541758002197,1
2005-04-12,0.7804957892363099,1
2005-04-13,0.9411643048424588,1
2005-04-14,0.9167497972342448,1
2005-04-15,0.9495906098672264,1
2005-04-18,0.7940215217988702,1
2005-04-19,0.846302974503165,1
2005-04-20,0.8992556225480073,1
2005-04-25,0.9299806235059368,1
2005-04-27,0.7582335598421989,1
2005-04-28,0.9287976877113038,1
2005-04-29,0.9439592252673908,1
2005-05-09,0.8914978532904323,1
2005-05-10,0.8813109370789503,1
2005-05-11,0.7396526412932469,1
2005-05-12,0.770038876492219,1
2005-05-13,0.806748521016692,1
2005-05-16,0.6925302523258057,1
2005-05-17,0.948414422188382,1
2005-05-18,0.9161146499020204,1
2005-05-19,0.9635023201984596,1
2005-05-20,0.8070925848563468,1
2005-05-23,0.5171882661127558,1
2005-05-24,0.8546714737383718,1
2005-05-25,0.93581681625279,1
2005-05-26,0.6532063947608209,1
2005-05-27,0.914460586556798,1
2005-05-30,0.328403835471983,1
2005-05-31,0.934555714139946,1
2005-06-01,0.883389412388612,1
2005-06-02,0.917270842805704,1
2005-06-03,0.7704086608931506,1
2005-06-06,0.9593380479907682,1
2005-06-07,0.8518902822470826,1
2005-06-08,0.3914172727815304,1
2005-06-09,0.838700245579889,1
2005-06-10,0.7820909071128971,1
2005-06-13,0.901420220075678,1
2005-06-14,0.9035150542812732,1
2005-06-15,0.9046891710961096,1
2005-06-16,0.7732719026325031,1
2005-06-20,0.4165830568342151,1
2005-06-21,0.7775624829581655,1
2005-06-22,0.9007830735449716,1
2005-06-23,0.92034404460211,1
2005-06-24,0.618986490725136,1
2005-06-27,0.9092823452623876,1
2005-06-28,0.8866617464164374,1
2005-06-29,0.623503670966587,1
2005-06-30,0.9062108208320684,1
2005-07-01,0.7764776246731651,1
2005-07-05,0.7465516903844311,1
2005-07-07,0.6199332784785869,1
2005-07-08,0.5007364223646762,1
2005-07-11,0.8846794240375836,1
2005-07-12,0.7734574624494537,1
2005-07-13,0.7909652270740914,1
2005-07-14,0.8842566413834746,1
2005-07-15,0.483256169879635,1
2005-07-18,0.94554441757617,1
2005-07-19,0.8161687207401733,1
2005-07-20,0.9342668430799737,1
2005-07-21,0.8688522140284665,1
2005-07-22,0.6218749386415309,1
2005-07-25,0.7177408563580168,1
2005-07-26,0.7619452627585569,1
2005-07-27,0.9219764945180816,1
2005-07-28,0.8774134210373538,1
2005-07-29,0.8820232705186164,1
2005-08-01,0.9116426584839123,1
2005-08-03,0.7385621378434265,1
2005-08-05,0.6794883435046878,1
2005-08-10,0.8741252247998547,1
2005-08-11,0.8940903416413977,1
2005-08-16,0.6428963282178893,1
2005-08-17,0.9417539061470708,1
2005-08-18,0.8711666797914124,1
2005-08-22,0.4168516319365272,1
2005-08-23,0.9650793069682192,1
2005-08-26,0.8371127729290897,1
2005-08-29,0.8778030138692242,1
2005-08-30,0.8882758853409027,1
2005-08-31,0.9391732184723846,1
2005-09-01,0.762443015177331,1
2005-09-02,0.8507585041288265,1
2005-09-05,0.9560493629809336,1
2005-09-07,0.8320809993753124,1
2005-09-09,0.9190562792500524,1
2005-09-13,0.2747715736315639,1
2005-09-14,0.7821893967222442,1
2005-09-19,0.9550924380046912,1
2005-09-20,0.6716544512346353,1
2005-09-21,0.8145230827164448,1
2005-09-27,0.818953872531818,1
2005-11-01,0.7512549470790926,1
2005-11-02,0.7670221944238585,1
2005-11-03,0.8257178746988255,1
2005-11-04,0.77928197174427,1
2005-11-09,0.8578224102968224,1
2005-11-14,0.7484528942728342,1
2005-11-16,0.8995220568560779,1
2005-11-18,0.9196107066423448,1
2005-11-21,0.751861840103915,1
2005-11-22,0.8025452377523966,1
2005-11-24,0.8567013668851362,1
2005-11-25,0.6940306493711162,1
2005-11-28,0.6305723791213951,1
2005-11-30,0.7366501823262173,1
2005-12-02,0.9368382326591564,1
2005-12-06,0.9043591132879945,1
2005-12-09,0.9256887040147496,1
2005-12-23,0.8054441716208361,1
2005-12-26,0.8644433928399382,1
2005-04-08,0.8410614826383214,10
2005-04-11,0.6256672743999642,10
2005-04-13,0.7111829889714657,10
2005-04-14,0.9696889750614864,10
2005-04-15,0.5121313074232413,10
2005-04-19,0.8875965156882403,10
2005-04-20,0.7549123434772127,10
2005-04-21,0.9232422437960924,10
2005-04-22,0.7516695221458225,10
2005-04-25,0.7608255267365716,10
2005-04-28,0.6558734077616423,10
2005-04-29,0.8821411608943328,10
2005-05-09,0.8191514173651385,10
2005-05-10,0.9307162563132596,10
2005-05-11,0.8248349071451256,10
2005-05-16,0.6405222972998045,10
2005-05-17,0.8732898953844068,10
