Trddt,AutoCorr,Stkcd
2005-01-04,0.5540442819145639,1
2005-01-05,0.8971679125233314,1
2005-01-06,0.8511991323778711,1
2005-01-10,0.8142681995152571,1
2005-01-18,0.8070753265855488,1
2005-01-19,0.6866007582264351,1
2005-01-20,0.8949810492011622,1
2005-01-21,0.7973126062355637,1
2005-01-24,0.770313789886314,1
2005-01-26,0.8257208253727736,1
2005-01-27,0.7124747191245451,1
2005-01-31,0.7777913243591174,1
2005-02-01,0.945470867297044,1
2005-02-02,0.7517735891676777,1
2005-02-03,0.8466819091570845,1
2005-02-04,0.8451217089933472,1
2005-02-16,0.7451976323975987,1
2005-02-18,0.851948063300933,1
2005-02-21,0.856345349163474,1
2005-02-22,0.918157547041062,1
2005-02-23,0.9560044277619872,1
2005-02-24,0.9138850908933492,1
2005-02-28,0.6557550057852325,1
2005-03-04,0.5685103929518425,1
2005-03-09,0.9179203146131498,1
2005-03-14,0.9326062639003916,1
2005-03-16,0.9258318460516468,1
2005-03-21,0.6443336863882348,1
2005-03-22,0.9351223472468128,1
2005-03-23,0.9561417405930616,1
2005-03-24,0.9037629440326378,1
2005-03-28,0.9197133449070458,1
2005-03-30,0.9464057148288906,1
2005-04-04,0.9254842753690348,1
2005-04-05,0.9291495344831374,1
2005-04-06,0.9488935849809632,1
2005-04-08,0.9691042932321962,1
2005-04-11,0.8433338340303421,1
2005-04-12,0.7472989571999464,1
2005-04-13,0.9234395610127633,1
2005-04-14,0.8406069476905906,1
2005-04-15,0.9364544484670568,1
2005-04-18,0.8239404591533896,1
2005-04-19,0.9109731249507276,1
2005-04-20,0.7481740411455182,1
2005-04-25,0.875894407909201,1
2005-04-27,0.8300200567668129,1
2005-04-28,0.9463379946449976,1
2005-04-29,0.9287283880152716,1
2005-05-09,0.8835820651050629,1
2005-05-10,0.9149929006808076,1
2005-05-11,0.8311709597489743,1
2005-05-12,0.8017170336576036,1
2005-05-13,0.796567552498184,1
2005-05-16,0.6103350444307143,1
2005-05-17,0.9658678998318404,1
2005-05-18,0.92832322419155,1
2005-05-19,0.9644872520109328,1
2005-05-20,0.8924412149354345,1
2005-05-23,0.7408666619937399,1
2005-05-24,0.8431889021933452,1
2005-05-25,0.9334643071576252,1
2005-05-26,0.7370636168188224,1
2005-05-27,0.9076396249567488,1
2005-05-30,0.5398019145805529,1
2005-05-31,0.9380040595706732,1
2005-06-01,0.9072728384144636,1
2005-06-02,0.8980087521904921,1
2005-06-03,0.8733112434805163,1
2005-06-06,0.9202083034477024,1
2005-06-07,0.8562451434695835,1
2005-06-08,0.6039779290475672,1
2005-06-09,0.8639339349133252,1
2005-06-10,0.8098673792619762,1
2005-06-13,0.898509842635879,1
2005-06-15,0.9150656046340212,1
2005-06-16,0.7964592470888253,1
2005-06-20,0.8155371783392941,1
2005-06-21,0.8140143792621473,1
2005-06-22,0.8632009929870801,1
2005-06-23,0.9155059750720774,1
2005-06-24,0.6817549539784319,1
2005-06-27,0.9240115657164952,1
2005-06-28,0.632041792523318,1
2005-06-29,0.576445088080225,1
2005-06-30,0.862760997103236,1
2005-07-01,0.8767978791052273,1
2005-07-05,0.8310250031429999,1
2005-07-07,0.7904506486039111,1
2005-07-08,0.5953758313793986,1
2005-07-11,0.8965980574870357,1
2005-07-12,0.8032677560148256,1
2005-07-13,0.8541806289748946,1
2005-07-14,0.857850594548993,1
2005-07-15,0.66673106428654,1
2005-07-18,0.9563746344991926,1
2005-07-19,0.8528214715321268,1
2005-07-20,0.955394328387936,1
2005-07-21,0.8400430295832182,1
2005-07-22,0.7705266313120169,1
2005-07-25,0.8141210838356766,1
2005-07-26,0.9106930108522928,1
2005-07-27,0.9415714658574272,1
2005-07-28,0.9210881376411832,1
2005-07-29,0.8732415812149549,1
2005-08-01,0.9048599914954056,1
2005-08-03,0.8119126180852936,1
2005-08-05,0.4257345166675785,1
2005-08-10,0.9011927991037076,1
2005-08-11,0.8652070039942078,1
2005-08-16,0.7879992845750088,1
2005-08-17,0.913990372635388,1
2005-08-18,0.9064284410467928,1
2005-08-22,0.5586010002985649,1
2005-08-23,0.93026419977636,1
2005-08-26,0.8325311008113054,1
2005-08-29,0.8421268946101488,1
2005-08-30,0.8970911949024348,1
2005-08-31,0.9603559966575218,1
2005-09-01,0.6692349375210143,1
2005-09-02,0.7970224008671632,1
2005-09-05,0.9577142860319195,1
2005-09-07,0.7889373176788921,1
2005-09-09,0.9149159739487006,1
2005-09-13,0.6331792644642066,1
2005-09-14,0.6512323879931499,1
2005-09-19,0.9322303986294256,1
2005-09-20,0.735612554185247,1
2005-09-21,0.7773385177243244,1
2005-09-27,0.8635061972827591,1
2005-11-01,0.7490912980091006,1
2005-11-02,0.7898301885926846,1
2005-11-03,0.8910028280001211,1
2005-11-04,0.8547678709428168,1
2005-11-09,0.8282264767467107,1
2005-11-14,0.7347542231236968,1
2005-11-16,0.8877480293978721,1
2005-11-18,0.9322406937801788,1
2005-11-21,0.8206660172437419,1
2005-11-22,0.5947404349205817,1
2005-11-24,0.9102573843461608,1
2005-11-25,0.8598419865316114,1
2005-11-28,0.5279736692140982,1
2005-11-30,0.861623196284591,1
2005-12-02,0.923191895135182,1
2005-12-06,0.907440483369097,1
2005-12-09,0.8530491598315202,1
2005-12-23,0.4580374481060084,1
2005-12-26,0.8843831178528743,1
2005-01-05,0.8651932127697809,10
2005-01-06,0.8153108840131327,10
2005-01-07,0.9188458440431864,10
2005-01-10,0.1722808462589394,10
2005-01-11,0.5549375182921503,10
2005-01-13,0.8465517848117032,10
2005-01-14,0.9001895090504041,10
2005-01-17,0.9183650212608808,10
2005-01-18,0.809627939005212,10
2005-01-19,0.5337586400403661,10
2005-01-20,0.8500382658934341,10
2005-01-21,0.9216984148945462,10
2005-01-24,0.6454281666550711,10
2005-01-25,0.8098548531213463,10
2005-01-26,0.6401925771444386,10
2005-01-27,0.914999933948484,10
2005-01-28,0.6394236630245339,10
2005-02-01,0.8815294622956796,10
2005-02-02,0.9320815082318902,10
2005-02-16,0.831500701756024,10
2005-02-28,0.83368534975025,10
2005-03-02,0.1148013748639121,10
2005-03-04,0.736133484912117,10
2005-03-07,0.889049962155295,10
2005-03-08,0.911613329792706,10
2005-03-09,0.802705037377388,10
2005-03-14,0.9470235334242116,10
2005-03-17,0.8878261783381157,10
2005-03-21,0.8226358914975145,10
2005-03-23,0.9595504820257303,10
2005-03-28,0.8646228438626012,10
2005-03-30,0.8698968897608927,10
2005-03-31,0.770449587136658,10
2005-04-04,0.9101120837526,10
2005-04-05,0.6312006029302998,10
2005-04-06,0.9339594547779227,10
2005-04-07,0.8308349034143513,10
2005-04-08,0.7959778645498894,10
2005-04-11,0.8251949987295187,10
2005-04-13,0.6005060591007959,10
2005-04-14,0.9547273637709964,10
2005-04-15,0.6232785424244162,10
2005-04-19,0.8652499994287693,10
2005-04-20,0.5845730496393932,10
2005-04-21,0.8821955412143452,10
2005-04-22,0.8310462601537696,10
2005-04-25,0.6474487598098944,10
2005-04-28,0.8763158267192508,10
2005-04-29,0.8953397639515398,10
2005-05-09,0.7505471159158654,10
2005-05-10,0.9026055960029472,10
2005-05-11,0.7186032419642883,10
2005-05-16,0.7851427157207143,10
2005-05-17,0.925778057346401,10
2005-05-18,0.93788463732978,10
2005-05-19,0.9186702678027614,10
2005-06-03,0.9024618339902396,10
2005-06-06,0.931366831715362,10
2005-06-07,0.7515508001847455,10
2005-06-08,0.6668127523744641,10
2005-06-09,0.8361363775633809,10
2005-06-10,0.8122240273760717,10
2005-06-13,0.697207611501745,10
2005-06-15,0.4592799287543226,10
2005-06-16,0.8696850739285823,10
2005-06-17,0.6221621900119431,10
2005-06-20,0.9120630876863732,10
2005-06-21,0.8766608993169436,10
2005-06-23,0.9402835067151336,10
2005-07-01,0.9326767232646,10
2005-07-04,0.7847483745725131,10
2005-07-05,0.8101044446982717,10
2005-07-08,0.7795671223654366,10
2005-07-13,0.7505391442180402,10
2005-07-15,0.6265326363458591,10
2005-07-19,0.9170007704889104,10
2005-07-20,0.9191717787403152,10
2005-07-25,0.803355605526402,10
2005-07-26,0.7379654725902776,10
2005-07-28,0.840721025541726,10
2005-08-03,0.6090425118824471,10
2005-08-05,0.9253912222557056,10
2005-08-08,0.9083468641211796,10
2005-08-10,0.9470110508006068,10
2005-08-11,0.6813502983658157,10
2005-08-16,0.7145218509748553,10
2005-08-17,0.878546420314004,10
2005-08-18,0.9018392247921876,10
2005-08-19,0.7203373982388221,10
2005-08-22,0.7125144740742863,10
2005-08-24,0.8274967953237082,10
2005-08-25,0.8401506205668474,10
2005-08-26,0.8051950157133284,10
2005-08-29,0.62042467659687,10
2005-08-30,0.7865258590613299,10
2005-08-31,0.9339607173815396,10
2005-09-01,0.7031894230947678,10
2005-09-02,0.8478722294932526,10
2005-09-05,0.927296457829918,10
2005-09-06,0.8901260921797166,10
2005-09-07,0.8331146921530526,10
2005-09-12,0.7691320408707053,10
2005-09-13,0.8862480231569287,10
2005-09-14,0.8358876119655455,10
2005-09-23,0.8687472143440457,10
2005-09-28,0.8841548050266802,10
2005-09-29,0.8580381258380692,10
2005-10-21,0.7870367119637232,10
2005-10-26,0.7841309559265428,10
2005-10-27,0.8652336538718336,10
2005-11-01,0.7859041308293274,10
2005-11-02,0.9512093938613184,10
2005-11-03,0.8448878044676746,10
2005-11-10,0.7553839926603089,10
2005-12-16,0.848384054190384,10
