Trddt,AutoCorr,Stkcd
2005-04-08,0.9578529083392344,1
2005-04-11,0.8457287651482293,1
2005-04-12,0.7834988753742274,1
2005-04-13,0.8941373948271221,1
2005-04-14,0.869561742165597,1
2005-04-15,0.9519656260255625,1
2005-04-18,0.782068397601213,1
2005-04-19,0.8244254013524746,1
2005-04-20,0.8661786916765681,1
2005-04-25,0.923925693728146,1
2005-04-27,0.5671586910067605,1
2005-04-28,0.9061717633081742,1
2005-04-29,0.957473870086448,1
2005-05-09,0.8822176012050081,1
2005-05-10,0.5421264256274121,1
2005-05-11,0.7771457224077191,1
2005-05-12,0.8294751834303195,1
2005-05-13,0.881519921852179,1
2005-05-16,0.7790838898189932,1
2005-05-17,0.9189688133071215,1
2005-05-18,0.9200802360741686,1
2005-05-19,0.9444096810814973,1
2005-05-20,0.8592915426971139,1
2005-05-23,0.5235489101418652,1
2005-05-24,0.7413559424907847,1
2005-05-25,0.9076399701591272,1
2005-05-26,0.7297380742409765,1
2005-05-27,0.9061239868404368,1
2005-05-30,0.7613194673782095,1
2005-05-31,0.9484600555523574,1
2005-06-01,0.9446645189286362,1
2005-06-02,0.9120156031256936,1
2005-06-03,0.6434092280292588,1
2005-06-06,0.9342732008652588,1
2005-06-07,0.8412833358694163,1
2005-06-08,0.7459050969171205,1
2005-06-09,0.7653902200720053,1
2005-06-10,0.8485585403848811,1
2005-06-13,0.8492214405870594,1
2005-06-14,0.8990107474206994,1
2005-06-15,0.8472184901030724,1
2005-06-16,0.6574856158621697,1
2005-06-20,0.6937303343252115,1
2005-06-21,0.582549644461961,1
2005-06-22,0.9055415202382232,1
2005-06-23,0.8789863942445216,1
2005-06-24,0.6826224884665708,1
2005-06-27,0.8685349148766452,1
2005-06-28,0.8743290943266727,1
2005-06-29,0.7950561224819556,1
2005-06-30,0.9120337697046242,1
2005-07-01,0.5827782433527771,1
2005-07-05,0.7608290954846287,1
2005-07-07,0.701858848118717,1
2005-07-08,0.6790219312981851,1
2005-07-11,0.8670600582133942,1
2005-07-12,0.8623063390385344,1
2005-07-13,0.7955044707574455,1
2005-07-14,0.8620851791165108,1
2005-07-15,0.66265738927165,1
2005-07-18,0.9543034914861768,1
2005-07-19,0.7844448552182085,1
2005-07-20,0.8986065035257875,1
2005-07-21,0.7757778981886377,1
2005-07-22,0.8431029517631267,1
2005-07-25,0.6905544150835311,1
2005-07-26,0.7085343677980315,1
2005-07-27,0.8951909573626047,1
2005-07-28,0.8420645115190181,1
2005-07-29,0.828384188426383,1
2005-08-01,0.8902526626535486,1
2005-08-03,0.734239972043921,1
2005-08-05,0.7112082896868354,1
2005-08-10,0.7260856144464778,1
2005-08-11,0.7142188638682428,1
2005-08-16,0.6719207321579532,1
2005-08-17,0.911913187687464,1
2005-08-18,0.8402551919048025,1
2005-08-22,0.7866647738452778,1
2005-08-23,0.9547477208152672,1
2005-08-26,0.8687082318965837,1
2005-08-29,0.7736487483057432,1
2005-08-30,0.8745285362493764,1
2005-08-31,0.9005545324697183,1
2005-09-01,0.7008114547981599,1
2005-09-02,0.7153589979860244,1
2005-09-05,0.957710526026069,1
2005-09-07,0.8081655919066495,1
2005-09-09,0.9095717330252956,1
2005-09-13,0.7582040166106283,1
2005-09-14,0.7429172353925744,1
2005-09-19,0.919632362309318,1
2005-09-20,0.6283335888485203,1
2005-09-21,0.7730745589127928,1
2005-09-27,0.761663776659172,1
2005-11-01,0.7368420426022638,1
2005-11-02,0.841742348412395,1
2005-11-03,0.7778341583074515,1
2005-11-04,0.6745166402391719,1
2005-11-09,0.863299013699685,1
2005-11-14,0.7916605912769993,1
2005-11-16,0.9257266555770128,1
2005-11-18,0.8805854712110754,1
2005-11-21,0.687915290413159,1
2005-11-22,0.8059242404848111,1
2005-11-24,0.9220107215403338,1
2005-11-25,0.611984747235272,1
2005-11-28,0.5755174384456606,1
2005-11-30,0.8456824000663228,1
2005-12-02,0.8857957040006557,1
2005-12-06,0.8828168400014463,1
2005-12-09,0.9281609446613144,1
2005-12-23,0.8238597580978753,1
2005-12-26,0.8357006415226679,1
2005-04-08,0.8485375329258573,10
2005-04-11,0.6501497847878145,10
2005-04-13,0.7995867774764199,10
2005-04-14,0.9357291201432912,10
2005-04-15,0.8644000053252269,10
2005-04-19,0.8819617947923276,10
2005-04-20,0.8252784096763558,10
2005-04-21,0.8608748537403459,10
2005-04-22,0.6190482983915929,10
2005-04-25,0.8129230360529736,10
2005-04-28,0.7049453130441337,10
2005-04-29,0.8929461106370687,10
2005-05-09,0.8173850933207234,10
2005-05-10,0.8917371203791091,10
2005-05-11,0.7119046316238097,10
2005-05-16,0.5836848994887888,10
2005-05-17,0.8568935724962135,10
2005-05-18,0.9399652156482684,10
2005-05-19,0.9235566430211138,10
2005-06-03,0.6870479133785242,10
2005-06-06,0.8704028440882632,10
2005-06-07,0.8142554807297125,10
2005-06-08,0.8337057668454312,10
2005-06-09,0.8413330341254273,10
2005-06-10,0.8655723531430006,10
2005-06-13,0.3725193742670218,10
2005-06-15,0.528969120011792,10
2005-06-16,0.3363414312216171,10
2005-06-17,0.6908754670861953,10
2005-06-20,0.8935133870985472,10
2005-06-21,0.8204386875500596,10
2005-06-23,0.9662880662736754,10
2005-07-01,0.8726698554541042,10
2005-07-04,0.8220295367978677,10
2005-07-05,0.6532130557288132,10
2005-07-08,0.588316495897657,10
2005-07-13,0.8007647509423874,10
2005-07-15,0.8757428937080972,10
2005-07-19,0.7506237773106746,10
2005-07-20,0.8949939728920508,10
2005-07-25,0.6327424173241303,10
2005-07-26,0.6406096288276771,10
2005-07-28,0.7266176237370193,10
2005-08-03,0.5412295518674333,10
2005-08-05,0.9643963815393956,10
2005-08-08,0.8873601792037014,10
2005-08-10,0.8917412884664866,10
2005-08-11,0.7247552951578301,10
2005-08-16,0.3342300457198131,10
2005-08-17,0.8280891257897264,10
2005-08-18,0.8995248716390603,10
2005-08-19,0.7018173036906483,10
2005-08-22,0.8679182175717253,10
2005-08-24,0.8109087030410491,10
2005-08-25,0.8855799806157821,10
2005-08-26,0.9070942530414476,10
2005-08-29,0.8839430016758083,10
2005-08-30,0.2348515223337494,10
2005-08-31,0.8412659511655171,10
2005-09-01,0.5992768303847038,10
2005-09-02,0.8903201903167804,10
2005-09-05,0.917980832947124,10
2005-09-06,0.9024391788506312,10
2005-09-07,0.5058590000282635,10
2005-09-12,0.9001290063863587,10
2005-09-13,0.7959972924276975,10
2005-09-14,0.8613923203044657,10
2005-09-23,0.8308968340722163,10
2005-09-28,0.8657577841475246,10
2005-09-29,0.856814554335441,10
2005-10-21,0.9019592933227194,10
