Trddt,beta,beta_n,beta_p,beta_mn,beta_mp
2005-01-04,0.38082503456248185,0.5001588378455009,0.12956955877568938,0.13515575904455437,0.11374760301415399
2005-01-05,1.3465674914797505,0.4464766806010847,1.1113756037922669,0.10354720676481391,0.10773758614878713
2005-01-06,0.689921876251889,0.8976893359268223,0.3861659898807044,0.4463975598620429,0.1475358896935947
2005-01-07,2.6923531154881304,0.4637908461603134,2.411854733175538,0.041024152546329296,0.14226831130139203
2005-01-10,1.3000682565370443,0.5769866479846113,0.9258828059329731,0.09664572983530191,0.10615546754523834
2005-01-11,0.6701827428170812,0.9012264086532775,0.5390329047856449,0.3680700909946889,0.40200647962715236
2005-01-12,1.506842041756992,1.5198941393511671,0.4437966864288439,0.3496234827593213,0.10722530126369749
2005-01-13,1.9048918058891045,1.5925189289198367,0.8993951562976804,0.12638775503839367,0.4606345242900188
2005-01-14,0.7765579783755259,0.36274881044047386,0.495063526402027,0.027406919056904417,0.05384743941007049
2005-01-17,1.0814650343694139,0.4597868951230203,1.0948157401080363,0.15394574557372162,0.3191918552879212
2005-01-18,1.3622870107054974,0.3451836499485073,1.287228975562023,0.1242962307576807,0.14582938404735213
2005-01-19,1.0325194749524371,1.0577882309868714,0.4410804885344376,0.22627445296877607,0.24007479160009582
2005-01-20,2.3737219128262796,1.5347885074873928,1.1715494883471411,0.2880567045574118,0.04455937845084252
2005-01-21,0.7268395369142638,0.21580552195424055,0.6047879328006703,0.03777515062544433,0.05597876721520267
2005-01-24,0.9709070225705366,0.8974222991125345,0.1885368694655043,0.03007959218108278,0.08497255382641937
2005-01-25,0.7651598671984642,0.5838249287732974,0.6979476625554217,0.12306579322614308,0.39354693090411186
2005-01-26,0.7624306508661569,0.5384317806600374,0.4983318532563176,0.10038819486347893,0.17394478818671924
2005-01-27,0.6472141340734606,0.6453949582788139,0.58897193969489,0.5574809567789173,0.029671807121326003
2005-01-28,0.2141232493514144,0.7203329598450825,0.36723886556148355,0.447414953365941,0.4260336226892106
2005-01-31,1.997537489645649,1.3444168738786886,0.8207657532199277,0.052131421433754814,0.11551371601921265
2005-02-01,1.4657040171379945,0.7199500410446297,1.0177791239564804,0.15562286906463274,0.11640227879848272
2005-02-02,1.0394847666955973,0.15006076183081862,1.1269390990241621,0.011295877966311046,0.22621921619307234
2005-02-03,1.0253442958140733,0.6245706064198998,0.4689541209127183,0.009261843363334217,0.058918588155210484
2005-02-04,1.1649743095978795,0.2828058629068735,1.1033923714567075,0.08259923530353216,0.13862468946216938
2005-02-16,1.0303585871470191,0.6177416234296894,0.6592717294485154,0.048097825033848685,0.19855694069733718
2005-02-18,0.6874644388579234,0.8962251912919638,0.38576116257950793,0.29908407854816743,0.2954378364653809
2005-02-21,1.1368317471256233,0.24314288428917954,1.2261310238564205,0.06329987834816023,0.26914228267181667
2005-02-22,0.9446716841297397,0.3487772056278297,0.7465686305582562,0.030029864650308574,0.12064428740603775
2005-02-23,0.8924911436064754,0.6714579658398436,0.44800051163152993,0.18081950162927526,0.046147832235622896
2005-02-24,1.302332378486051,0.7898655948331433,0.6380641067387545,0.07392624778846933,0.051671075297377383
2005-02-28,0.28185197691325475,0.3978460278264838,0.24667484131277276,0.10330738036383649,0.25936151186216533
2005-03-01,1.244547311432882,1.0007684431972887,0.5084130133345819,0.1894483089799261,0.07518583611906245
