Trddt,beta,beta_n,beta_p,beta_mn,beta_mp
2005-01-04,2.254201300345108,1.8449352100566165,0.6062171810238167,0.011780362829324527,0.1851707279060007
2005-01-05,2.3355118787407196,0.5817439527860805,1.9291651502815803,0.1192153776764251,0.056181846650516606
2005-01-06,1.2870914070907995,1.6992083275563306,0.7743004195189496,1.031232761843539,0.15518457814094164
2005-01-07,3.0588510890784524,0.7267013713471304,2.3711071616285104,0.016766361758127464,0.02219108213906102
2005-01-10,2.6479520765564755,1.1817922308032482,1.9356846511260692,0.11497459445549832,0.3545502109173438
2005-01-11,2.778967099611184,1.847219366603908,1.7672210114098914,0.17931841183978678,0.6561548665628287
2005-01-12,1.780125028926254,1.7694619727716725,0.910790239291985,0.4632896631446238,0.43683751999277987
2005-01-13,1.569790909506669,2.2952727320299173,1.777794822076182,1.684843313068813,0.8184333315306176
2005-01-14,1.1806812706868115,1.0052068510454208,0.5715539157101135,0.1159218512858907,0.28015764478283234
2005-01-17,1.9233448310967056,1.079732089258486,1.2831642028816823,0.3914463643952921,0.04810509664817047
2005-01-18,1.4160721979765423,0.43890206799217135,1.2582211328331219,0.25461492962157223,0.026436073227178652
2005-01-19,1.938029864408075,2.087093980419009,1.4296261550234197,1.1167979921423747,0.4618922788919788
2005-01-20,2.4210311820963923,1.3729193828660364,1.355013287390726,0.15636029058523962,0.15054119757513024
2005-01-21,2.1154334357552007,0.7960224706136674,1.453079152150832,-0.0,0.13366818700929822
2005-01-24,1.5078911492118539,1.137477189465606,0.4459721209030931,0.02862004973359627,0.04693811142324892
2005-01-25,2.617415336183234,1.1004934440843823,1.8561885064830437,0.03456999873413628,0.30469661565005624
2005-01-26,0.7948522529927271,0.9269622858086837,0.719643490834816,0.548305233494917,0.3034482901558558
2005-01-27,2.2853797631681063,1.490740229737311,1.0708399237190454,0.22948328166590953,0.046717108622340596
2005-01-28,3.6377138738008705,2.4792578025231093,1.4932950675150174,0.08714702990881645,0.2476919663284395
2005-01-31,0.8628411180413171,0.6310993651290341,0.795422111409446,0.5392906516606158,0.024389706836547
2005-02-01,2.2090476797926737,0.9534828577832624,1.9354056468317513,0.2523683322195273,0.42747249260281284
2005-02-02,1.382125860945618,0.1851535353175525,1.2317187219723778,0.012763568006257662,0.021982828338054566
2005-02-03,1.2350661337573092,0.6469142657314737,0.6437269245719704,0.015492699713848795,0.04008235683228616
2005-02-04,0.35592019356814714,0.17327475433390624,0.569427172011687,0.1662229150923229,0.22055881768512325
