Trddt,beta,beta_n,beta_p,beta_mn,beta_mp
2005-01-04,0.3172935025680339,0.1444701593077424,0.3030305600991487,0.0636057576591862,0.06660145917967095
2005-01-05,0.45492757334625544,0.17704714205345884,0.46803920348101596,0.14528436933451622,0.04487440285370318
2005-01-06,0.7755375970859457,0.8602745157140609,0.34103977438128574,0.1288196825694896,0.2969570104399113
2005-01-07,0.9512388029265005,0.2633529089949645,0.8577728519310137,0.14717984047779986,0.022707117521677714
2005-01-10,0.16514055079322193,0.32541139695687443,0.6567253970484067,0.43335598973668715,0.38364025347537206
2005-01-11,0.3825682258922198,0.421096332143876,0.491847619549958,0.2879539177275911,0.24242180807402308
2005-01-12,1.5740341953236543,0.9211131062148196,1.024442001205914,0.18086215521795468,0.19065875687912465
2005-01-13,0.5181188712983213,0.6888063544883176,0.4783769917053582,0.3786177022299222,0.2704467726654323
2005-01-14,0.6266767562466222,0.43971418901139553,0.31509210817606753,0.07469874366121917,0.05343079727962166
2005-01-17,0.8917983036435033,0.4760528960113321,0.5494135252224465,0.048698123479813574,0.08496999411046159
2005-01-18,0.7644686434594796,0.26002316873877174,0.6997476422747039,0.16044186088990098,0.03486030666409503
2005-01-19,0.8388223574074807,0.926442193377102,0.40365222052338073,0.30436349926929507,0.18690855722370686
2005-01-20,1.0025229810182466,0.47554376330983056,0.6290868929689465,0.05354824751949467,0.048559427741035964
2005-01-21,0.6404861121232082,0.12819191323334397,0.6020299118662507,0.014454582210498335,0.07528113076588816
2005-01-24,1.0517459757584187,0.8933376312714323,0.2380514166640509,0.03876896465475254,0.04087410752231201
2005-01-25,1.6301267919355595,0.8724384199239201,0.96444142914242,0.047843537091843504,0.15890952003893694
2005-01-26,0.6310216049538957,0.6911648469467205,0.302828996536191,0.25810304263399886,0.10486919589501703
2005-01-27,0.8004490537321395,0.6611455760490076,0.4923557314513009,0.2580226165319659,0.09502963723620309
2005-01-28,1.320164018949694,0.8368547775515256,0.7168840056074471,0.1696281968849569,0.0639465673243221
2005-01-31,1.304621576563596,0.7961430064733046,0.7039793346986994,0.17964614074531782,0.01585462386309031
2005-02-01,1.1809185181555941,0.3483171970990465,0.9267433557180984,0.03738193261170171,0.05676010204984905
2005-02-02,0.9062822975205894,0.09570516199575611,0.9473699542422944,0.04404574005996957,0.09274707865749157
2005-02-03,0.8915343781892273,0.46697029547442914,0.45071163088916644,0.005380642286660579,0.020766905887707677
2005-02-04,0.6636131478801002,0.14746645426565605,0.7319911695054011,0.0905492960471171,0.1252951798438399
2005-02-16,1.1139367583368367,0.6075450145519681,0.596472904510792,0.036919979681668116,0.05316118104425527
2005-02-18,1.4899279385159592,1.291013744740529,0.6223509391622756,0.19604885792358284,0.22738788746326258
2005-02-21,1.032115151589869,0.29555094012033656,0.9433022069865875,0.0989636229379193,0.10777437257913575
2005-02-22,0.6831253330796854,0.2085208487151446,0.5927883420580278,0.0832682423723754,0.034915615321111614
2005-02-23,1.0267404994707305,0.6120924871490039,0.5842448912228333,0.050521606232690905,0.1190752726684156
2005-02-24,1.1960011623537734,0.7853002960587817,0.7744204595793027,0.15969220525845274,0.20402738802585862
2005-02-28,1.3659328886134772,1.0476242050940683,0.5646820124868509,0.11686828407995442,0.12950504488748774
2005-03-01,0.34383798690174605,0.3614920715492073,0.537775564217966,0.2401178532240249,0.31531179564140244
2005-03-02,1.2107703247899697,1.0474387017624376,0.40290495980759344,0.19300786692895203,0.0465654698511091
2005-03-07,1.6183035032900104,0.6859754449824002,1.2843079109505056,0.17485708586839407,0.1771227667745013
2005-03-08,0.809169460672204,0.5215668899176269,0.5574172816516355,0.08261664750924037,0.1871980633878182
2005-03-09,0.6791703562616526,0.8491633010901508,0.5655935465448724,0.5064588051058232,0.22912768626754745
2005-03-10,1.0654357722164198,0.9201816459158015,0.36828457490752514,0.20483002322283067,0.018200425384076284
2005-03-11,0.499377531743588,0.29002194601993225,0.5871531694008021,0.06691483116984899,0.31088275250729736
2005-03-14,0.6519135421406275,0.3945006523911807,0.6530787594520993,0.16337241567315863,0.2322934540294939
2005-03-15,0.6141728494049893,0.6620398552719257,0.22210930742661608,0.11738847378113239,0.15258783951242005
2005-03-16,0.7682711084267675,0.5804650029951872,0.39246858923527395,0.07399959797813485,0.13066288582555888
2005-03-17,1.7047508040605373,1.309674544529678,0.715116544237867,0.18711462267838516,0.13292566202862252
2005-03-18,1.0507981123504773,0.41760412749159714,0.9534143487642143,0.2224205587430484,0.09779980516228595
2005-03-21,1.1048814656721473,0.41516781108106887,0.8504800450240286,0.08849100438080568,0.07227538605214463
2005-03-22,0.6674279460643995,0.42509256605738766,0.4414114879877689,0.12206075418359338,0.07701535379716366
2005-03-23,0.4195757436960247,0.4522710754701703,0.48164279175199515,0.27743916588047696,0.23689895764566382
2005-03-24,0.5850857898142385,0.26745163949538775,0.529317234816746,0.14117754061349783,0.07050554388439735
2005-03-25,0.9258619663187199,0.5158501730116776,0.8189791162750989,0.2507443194231628,0.15822300354489385
2005-03-28,0.6698538556153876,0.7021693656119856,0.3653053289937957,0.147664663831399,0.24995617515899485
2005-03-29,0.22849587518680473,0.4715413843527988,0.0804584364124006,0.18195847912174662,0.14154546645664803
2005-03-30,0.8796069079392586,0.581886564828458,0.4760958151643091,0.16256502437802597,0.015810447675482443
2005-03-31,0.8733654955826828,0.5713495891969239,0.499382666761822,0.02774002588289461,0.1696267344931686
2005-04-04,1.3620321062677982,0.5329388907821362,0.9017534594197896,0.0260964675322925,0.046563776401835025
2005-04-05,0.9062774981105673,0.46307282824556895,0.5484177324270546,0.09178308003678816,0.013429982525268176
2005-04-06,0.30212456457642584,0.05246287383037576,0.34332206450246605,0.05649787356372169,0.03716250019269426
2005-04-07,1.0230457975840137,0.45329753040097087,0.6428527712727977,0.05092434879802166,0.022180155291733276
2005-04-08,1.2153733211207336,0.5613174460407435,0.7071821830991665,0.006955185219885538,0.04617112279929093
2005-04-11,0.8759446363044687,0.5636707155740334,0.41523222761510586,0.04563489468355496,0.05732341220111551
2005-04-12,0.5826457212946093,0.738244183797267,0.3475089812654819,0.44205462054335715,0.06105282322478232
