Trddt,beta,beta_n,beta_p,beta_mn,beta_mp
2005-04-08,2.4787490324040036,1.0293128129368212,1.6586713722484783,0.05728927961073311,0.15194587317056235
2005-04-11,1.8837104833759906,1.1518302953698643,0.9157284886315145,0.12748846793213256,0.05635983269325524
2005-04-12,1.7011093542885887,1.1610180705304354,0.7088003187432094,0.13072004999326306,0.037988984991793144
2005-04-13,1.1303196695264934,0.5359797701648646,0.7480651651548209,0.04684651412434471,0.10687875166884724
2005-04-14,1.5341390829521386,1.2609661974331154,0.4567845768658916,0.06266273883313425,0.12094895251373428
2005-04-15,1.8946755737549916,1.296462316361615,1.0190140693210223,0.33323194067120165,0.08756887125644401
2005-04-18,0.2917646198749816,0.7442513660675619,0.4617140318094881,0.5395153636862079,0.37468541431586044
2005-04-19,2.091365176577235,1.4000088074406518,1.1518453450718513,0.05721931004050769,0.40326966589476
2005-04-20,1.10347480890345,1.51064462680647,0.6557325949355886,0.541599185390042,0.521303227448566
2005-04-21,3.2212331628658037,2.25062087245649,1.3632248018571227,0.2737691905463281,0.11884332090148055
2005-04-22,2.311433651124629,1.3042288230000045,1.3919743835638736,0.2976599323042387,0.08710962313501064
2005-04-25,1.522179192001588,1.3821951020737064,1.1061916182240845,0.22307937291975047,0.7431281553764526
2005-04-27,1.6350956274758588,1.3018043420503818,0.6487635791020794,0.2925720385572541,0.022900255119348217
2005-04-28,1.7779326679779677,0.37237688276166886,1.6460032081672917,0.20001351219069935,0.040433910760293325
2005-04-29,1.6560931840199764,1.120144857729486,0.8546837342480937,0.17220136453164783,0.14653404342595547
2005-05-09,1.47617505373125,1.7767038912683975,0.2248291595213587,0.3557476884875315,0.16961030857097487
2005-05-10,1.0346059080735788,0.5465751251647396,0.9734397548183995,0.3660429390720491,0.11936603283751109
2005-05-11,1.643144234058999,1.8800185670855132,0.9275960923311528,0.8306696053008774,0.33380082005678985
2005-05-13,1.2404312041472296,0.7342706719504696,0.5950179424655103,0.05697326977676577,0.03188414049198462
2005-05-16,2.459373956822628,1.5399813947779717,1.5132671460115297,0.28949181113963335,0.3043827728272399
2005-05-17,1.2031145056374624,0.428438053419897,0.9593219915162607,0.07075422634247154,0.11389131295622375
2005-05-18,1.749358542454319,0.8118234614392958,1.0536376847328925,0.060933293265214614,0.05516931045265478
2005-05-19,1.493896072182084,0.8494551831067717,0.9833932393753533,0.16561161476043249,0.17334073553960866
2005-05-20,1.625168209263431,0.7546462466160586,0.9638837960890254,0.035067333775782264,0.05829449966587082
2005-05-23,2.2314470544366865,2.5475409907232986,0.31037811089787,0.33531621455659033,0.2911558326278918
2005-05-24,1.70644340762078,0.4213433786742639,1.3587933799589456,0.04481144814881615,0.02888190286361335
2005-05-25,1.1400081947469023,0.7264780301253726,0.8380502423392163,0.17467118533700302,0.24984889238068336
2005-05-26,0.8404085193383745,1.4336309881349039,0.5509773481083544,0.32792496777081354,0.8162748491340702
2005-05-27,0.6986936536701832,0.32850440108813256,0.5639878726946517,0.08518138291155303,0.10861723720104795
2005-05-30,0.7538957943532565,0.20140848918478674,0.9567654519781508,0.1773553147196728,0.22692283209000821
2005-05-31,1.4634392535540142,0.6286155986964299,0.9482466210536785,0.0574420726871188,0.0559808935089756
2005-06-01,1.8542462797752053,1.5727190167060938,0.5515029855152037,0.13916688024656246,0.13080884219952962
2005-06-02,0.9573900893853089,0.6795789765688812,0.38334397041202584,0.10292245367555812,0.00261040392003998
2005-06-03,1.1700838106983498,0.3910415429044834,0.9696661104095479,0.05551826334930954,0.13510557926637207
2005-06-06,0.9192986562736164,0.18889917656399097,0.8939082590701367,0.0685353409746946,0.09497343838581686
2005-06-07,1.6220158419268746,0.6346253878170672,1.1351925606391078,0.05487497288916567,0.09292713364013462
2005-06-08,0.9500168559340023,0.1851777733198274,0.7952304287123433,0.028420662734419747,0.0019706833637486336
2005-06-09,1.3930756532186646,0.5388342228278586,0.9432898421109188,0.06059607775777833,0.028452333962334524
2005-06-10,1.5718969473732973,0.9888274262758971,0.786108283598089,0.17960297682328072,0.023435785677408102
2005-06-13,1.0240479465678392,0.6422274743554794,0.7266997941159604,0.10239622478245441,0.24248309712114643
2005-06-14,1.5034651385395994,1.3890389435064143,0.26514329153868016,0.055458095700591604,0.0952590008049035
2005-06-15,1.108456373928801,1.0455086567326606,0.477509308612037,0.24827251812656378,0.16628907328933298
2005-06-16,0.7564399407811208,0.472217493434459,0.6309465897795269,0.15603149561541702,0.1906926468174482
2005-06-17,2.0837909054403614,1.4406984346362883,0.9361417339225448,0.18649375053483921,0.1065555125836328
2005-06-20,1.4248868361979892,0.4608638385397363,1.1155943125670325,0.11995474320903664,0.031616571699742926
2005-06-21,1.2208134205137633,0.6652461235790627,0.8761744576192475,0.2633935191970608,0.05721364148748602
2005-06-22,0.7561056315654373,0.3323542946877356,0.8500819588592334,0.15618716469296368,0.2701434572885682
2005-06-23,1.2113075748608895,0.8762607046234862,0.9532314127846774,0.5551108382196442,0.06307370432763001
2005-06-24,1.5255109602445953,0.410635149645904,1.5449091206166514,0.05941798190906068,0.3706153281088993
2005-06-27,1.7232104419263654,0.48607022901556435,1.3634944512483507,0.04487347371476053,0.08148076462278908
2005-06-28,0.9133468784512061,0.8081917720446464,0.4606098998535611,0.04809387795200733,0.3073609154949942
2005-06-29,1.3577205770347351,1.287271400555427,0.841082061440366,0.5344946595507469,0.23613822541031124
2005-06-30,1.5846673596925338,1.412124589037182,0.8329104977298651,0.3726228477122187,0.28774487936229504
2005-07-01,1.494917064664406,1.4114937322630385,0.6445891948781738,0.3229434528109814,0.23822240966582478
2005-07-04,2.1458704890976126,1.306522544302232,1.6057634242069478,0.6685878790635214,0.09782760034804573
2005-07-05,1.6818989746523918,1.3074891561088753,0.749269482007728,0.20686813393992864,0.1679915295242831
2005-07-06,1.5932560385113352,1.3058030542987074,0.5882441346147507,0.24608045161732625,0.05471069878479649
2005-07-07,1.296477610063294,0.6503464374801825,0.996850873195658,0.15878705557614634,0.19193264503640003
2005-07-08,2.109531570273144,1.6101914500530368,0.8223104959323201,0.12003592083144377,0.2029344548807696
2005-07-11,1.5095483786223596,0.9895172854935739,0.8091183038262095,0.08656588558614427,0.2025213251112796
2005-07-12,1.5919886375607835,0.16034283175097683,1.4588777718835129,0.017147353071633294,0.01008461300207281
2005-07-13,1.3585743444616378,0.6598322038194243,0.9496844533615708,0.10160163026116717,0.14934068245819018
2005-07-14,1.8462710590973725,0.7808362352105972,1.357205035184726,0.04338764976533669,0.24838256153261395
2005-07-15,1.931265910390465,1.8130479198283522,0.6687283481029589,0.17614193126122651,0.37436842627961925
2005-07-18,1.26167597906419,1.8702072241944931,0.7976098344926713,0.4128844230476975,0.993256656575277
2005-07-19,5.660401444999888,1.327335715398338,4.436346687738747,0.01629628471883324,0.08698467341836477
2005-07-20,2.4419989436545784,1.1744220337648512,1.7198429138874418,0.37832430508088066,0.07394169891683437
2005-07-21,2.037004647269959,0.8103516609881501,1.9249220215642895,0.19978101059502232,0.49848802468745823
2005-07-22,1.2103008633767702,0.41823148159768364,1.0603745540166083,0.0955835736729371,0.17272159856458458
2005-07-25,1.1371786305494682,1.212628106224825,1.583993479498627,0.876194379188314,0.7832485759856698
2005-07-26,0.7607148087519121,0.23954827981051552,1.199288961373749,0.09652248149418115,0.5815999509381712
2005-07-27,1.9099989154447206,0.7344117302532023,1.3768027300097603,0.12414361094369446,0.07707193387454737
2005-07-28,2.196776117604988,1.4834559375432481,0.8649006323353525,0.05915452802747314,0.09242592424613949
2005-07-29,4.199931765154196,1.7250721789487786,2.633420299660915,0.040733961604542054,0.11782675185095454
2005-08-01,1.8930817702255398,0.46383890475239825,1.9919701051207026,0.2861257807053429,0.27660145894221844
2005-08-02,1.8512381059684264,0.7384554939880454,2.239696715345716,0.15808955977001996,0.9688245435953152
2005-08-03,2.0078626307060503,1.5782063378558526,1.0859431338042502,0.27542133582316997,0.3808655051308827
2005-08-04,1.9289588017009003,0.9897825856458863,1.2313501448834892,0.15894125762927067,0.13323267119920437
2005-08-05,1.353598420980669,0.37691054272529195,1.716937774831304,0.2344400035737592,0.5058098930021677
2005-08-08,0.7044102821484175,0.9228306664646674,0.6517249271676167,0.5689435991609995,0.301201712322867
2005-08-09,2.8202793540477558,1.2813229238588584,1.797484451264811,0.0493249170230333,0.20920310405288023
2005-08-10,1.8886945778553503,0.9954191392023438,1.1898473175861168,0.14681702700963709,0.14975485192347335
2005-08-11,1.915647720075294,0.7155611675027745,1.5833334788526185,0.12515069174141283,0.2580962345386864
2005-08-16,1.6543827878762016,1.4468914515223903,0.637556805787675,0.04938849544155286,0.38067697399231104
2005-08-17,2.599274362820981,0.7561070917086201,2.273866437339339,0.2102571113593815,0.22044205486759633
2005-08-18,3.531816686523746,2.9724095439943454,0.677860838809226,0.031943612387115426,0.08651008389271028
2005-08-19,3.516734563862069,1.7878638251736942,1.8181482571912844,0.043371322813620355,0.0459061956892891
2005-08-22,1.6758872585745723,0.7441643470807272,1.24567795813467,0.19472114877739238,0.11923389786343257
2005-08-23,2.0894203457548794,1.0694829077950794,1.0950060347484254,-0.0,0.07506859678862576
2005-08-24,1.5948090751238113,0.7794591302230812,1.4352682096996383,0.29766150546123366,0.32225675933767456
2005-08-25,2.9875654489274877,1.7340971100044271,1.71122597325533,0.1983908977921316,0.25936673654013803
2005-08-26,3.524613933092875,2.22006766895538,1.8508061925122414,0.37670979640327956,0.16955013197146684
2005-08-29,2.631862933842741,2.0139087249153236,0.958243026022452,0.2036972621787188,0.13659155491631592
2005-08-30,0.35224934263755414,0.996379812303174,0.6354670488018141,0.5668694606140147,0.7127280578534194
2005-08-31,1.9210976218226847,0.5803451174657263,1.5441503202957934,0.09454298504787699,0.10885483089095759
2005-09-01,3.2162391045429253,1.1744500983743897,2.452391771597547,0.09754455369490912,0.3130582117341025
2005-09-02,3.226651205752233,1.7599392051057148,1.753084370577359,0.14266888683112064,0.14370348309972072
2005-09-05,2.548655046341116,1.4882434981089876,1.4442174797299328,0.1650140545571233,0.21879187694068108
2005-09-06,3.0450887986108723,2.809470172264713,0.46525783020277417,0.1325903714766521,0.09704883237996288
2005-09-07,2.3732082650358066,0.9461480071070276,1.5226540468662983,0.00857712644992363,0.08701666248759558
2005-09-09,1.8735374618262872,1.338637019325261,0.8370878995326462,0.15188027693173098,0.15030718009988892
2005-09-12,1.8387864246249475,1.1641802465153122,1.288663692102507,0.4233338419646418,0.19072367202822962
2005-09-13,1.350226337331111,0.7576994125178548,1.7277975161658912,0.029140669839940885,1.106129921512694
2005-09-14,2.033576883405131,1.0192755102013882,1.2698554006689755,0.08869616567734229,0.1668578617878907
2005-09-15,-0.728210359366426,0.46057458737146567,0.611487757805861,0.4726436877207198,1.3276290168230327
2005-09-16,0.08269392107487039,0.6751490795200703,0.8469675085383969,0.8686508297441711,0.5707718372394258
2005-09-20,1.315108169038463,1.4231565400636508,0.6104128453939169,0.5755626669705459,0.14289854944855862
2005-09-21,-1.1435904183912737,0.2159571127002434,0.20205311557311778,0.8884910631601567,0.6731095835044784
2005-09-22,-0.3663750403250654,0.5261211332211478,0.19314979900928225,0.44700516071806273,0.6386408118374327
2005-09-23,1.655892339763417,0.8306971448112865,1.1313587651946408,0.1388376448160663,0.1673259254264438
2005-09-27,0.16666679656770972,0.9448279635915366,0.21727698364124565,0.817700972056055,0.17773717860901755
2005-09-28,1.8259901968710817,1.2511296577213988,1.5870775995033217,0.6786395013313256,0.33357755902231345
2005-09-29,2.6200573455938927,1.1485265173903596,2.3378361451790135,0.2513468859621398,0.6149584310133406
2005-09-30,1.8092508233256954,1.883396246017576,0.6847937657806499,0.27389159691592935,0.4850475915566011
2005-10-10,-0.5453525366017282,0.5240952385455842,0.39685082935025057,0.36980901559811125,1.0964895888994517
2005-10-11,2.189639656010529,0.44683170644158776,2.0101692437214655,0.10422489731174349,0.16313639684078096
2005-10-12,0.44428369111289434,0.9209335502708262,1.02095539921612,0.5728434494691186,0.9247618089049333
2005-10-13,-0.09476689602478638,1.4138200214905383,0.4027098519204341,1.302924800649549,0.6083719687862098
2005-10-14,0.2003827532183669,1.2391463284116933,0.3381781771100753,1.0376113852999254,0.33933036700347635
2005-10-18,-0.3085302970950361,0.772896299326266,0.779373172696755,0.4968415747025582,1.3639581944154988
2005-10-19,-0.12276156706978192,0.7003944573047343,0.28459087007067796,0.313101006537037,0.7946458879081572
2005-10-20,-0.0911638505740966,0.6436890966502261,0.7330900105604,0.49266273112227976,0.975280226662443
2005-10-21,1.597248149375895,1.1920603737462976,0.9874343942577849,0.3085591091427246,0.2736875094854629
2005-10-24,0.31737394984217837,1.0804285883395401,1.1052108450324347,0.43422296202972815,1.4340425215000683
