Trddt,beta,beta_n,beta_p,beta_mn,beta_mp
2005-04-08,1.9435237791122932,0.6928270295065388,1.5054864317257162,0.07599544621971176,0.1787942359002498
2005-04-11,0.4862027662585805,0.5132250216352178,0.32032168472352385,0.14052252476370153,0.2068214153364596
2005-04-12,1.0063168690213564,1.3221506085761605,0.8214556128950606,0.7248165478974639,0.4124728045524007
2005-04-13,0.6759504679961524,0.4463727785439643,0.3874413661722452,0.024625907062082716,0.13323776965797438
2005-04-14,1.3192277739062068,1.4154684941066327,0.3011326347386267,0.31587031239705704,0.08150304254199554
2005-04-15,0.33183485072187136,0.8315158705205508,0.7955153124893936,0.5789105704227935,0.7162857618652794
2005-04-18,0.7924134293299514,1.628718407526475,0.6331828383376954,0.660153551144481,0.809334265389738
2005-04-19,1.3782422303533457,0.5875752839055611,0.915032492949813,0.08680131490622259,0.037564231595805714
2005-04-20,0.30347804812529183,0.5119856113181427,0.33938711527563337,0.2370656430499529,0.3108290354185313
2005-04-21,0.7436874757438781,0.8798345263952119,0.6421032490561077,0.5004566643160966,0.2777936353913449
2005-04-22,0.735410138410063,0.3881815553375572,0.5588534876989544,0.14467354462061285,0.06695136000583567
2005-04-25,0.9360091553342176,0.550265063486271,0.8159513466019274,0.1890878811091583,0.24111937364482253
2005-04-27,1.1086746646571364,0.7334010797877875,0.5654143940187085,0.17034612273665645,0.019794686412703284
2005-04-28,1.034343922856582,0.245306851465648,1.2673603017029043,0.37090540214365053,0.1074178281683195
2005-04-29,1.1801393205250184,0.8437061137872042,0.6687833650606406,0.08247393610294819,0.24987622221987824
2005-05-09,0.7378655148746849,0.9803629311152517,0.049321118100542884,0.2064774782941808,0.08534105604692888
2005-05-10,0.9093079239287336,0.3740651776888724,0.9683052767788937,0.1324744052864043,0.3005881252526282
2005-05-11,1.3288199064898645,0.9483516407495456,0.6904613494032285,0.21107409373135952,0.09891898993155003
2005-05-12,0.645169885950772,0.5549096468357166,0.4884424112774013,0.24816195566458088,0.15002021649776506
2005-05-13,1.6288663892286417,0.9654685380394448,1.0693958566967308,0.08354649492466465,0.32245151058286925
2005-05-16,0.8653306883035402,0.8025815606246942,0.504616424085884,0.21095822993117064,0.2309090664758674
2005-05-17,0.7393941820762221,0.3842232554814315,0.6866493432260755,0.20835636188264456,0.12312205474864037
2005-05-19,0.23884783160596823,0.21300435955586486,0.4260917530668928,0.2937658544033128,0.10648242661347661
2005-05-20,0.7660320607091213,0.37217130211389426,0.636488043385204,0.06430304310037424,0.1783242416896028
2005-05-23,0.7888644832375131,0.8262188531232343,0.2858439374414029,0.17088807263745115,0.15231023468967295
