Trddt,beta,beta_n,beta_p,beta_mn,beta_mp
2005-04-08,2.0852123479743567,0.8251222889347112,1.3227070331391346,0.01624150015770814,0.046375473941780654
2005-04-11,1.2030050230800673,0.854342486160339,0.5320231543174345,0.10913450449540295,0.07422611290230334
2005-04-12,0.885755056090705,0.8474211561322438,0.48996400668638884,0.21190845599676414,0.23972165073116344
2005-04-13,0.9687841785801284,0.5291330885259955,0.5650843008605753,0.02592440122364227,0.09950880958279992
2005-04-14,1.9927604125525131,1.6367119812150321,0.514464360454376,0.025907206390395933,0.13250872272649905
2005-04-15,1.1285978088276103,0.8691157031488946,0.6142044343453624,0.08786637184403077,0.26685595682261604
2005-04-18,1.3729522074661897,0.6506441991277793,0.8874532873568528,0.06603220087461101,0.09911307814383147
2005-04-19,0.8123978043884899,0.8440788294986774,0.4267198086688491,0.0992012418308578,0.3591995919481787
2005-04-20,0.6782328984581173,0.9491493160768285,0.40767278554842007,0.3583572879167727,0.32023191525035866
2005-04-21,1.4011931326432376,0.7564677593987315,0.9233270065238643,0.1941034407111909,0.08449819256816732
2005-04-22,2.04177586118875,1.3913068088429932,0.826431286287508,0.0830698463036749,0.09289238763807631
2005-04-25,1.5612489716589282,1.2195529441921393,0.6682322214432908,0.11092380040438574,0.21561239357211612
2005-04-27,1.6119834207654382,1.1946943285981093,0.7080891099602751,0.22677245833461807,0.06402755945832811
2005-04-28,1.5903937717428154,0.43130308783659743,1.3386886207192576,0.09480069603912596,0.08479724077391378
2005-04-29,1.931656974290299,1.1960016500836,0.9869113087056045,0.20023808575338403,0.05101789874552152
2005-05-09,0.7246918703981375,0.8548253274395285,0.1123238967122102,0.09613138460015136,0.14632596915344986
2005-05-10,1.756158482623738,0.7562482081251448,1.2043817449640715,0.09292661416973834,0.11154485629574018
2005-05-11,1.2860958541520267,1.0070363530169164,0.7288914886273834,0.3707848741992601,0.07904711329301296
2005-05-12,1.0671612552234544,0.8463827447465495,0.6193720460224105,0.18173952215186392,0.21685401339364174
2005-05-13,1.6070296350472466,0.4826786810225117,1.1329273528647457,0.008576398840010623,-0.0
2005-05-16,0.6855823092966195,0.5089398917341275,0.6999538922293167,0.39042975515839734,0.13288171950842742
2005-05-17,1.18509514819936,0.6107328532374027,0.6989608013466858,0.09737422776131656,0.027224278623412104
2005-05-18,1.2036651908615457,0.5185461411864273,0.848289098893788,0.13478484257229945,0.02838520664637013
2005-05-19,0.9644083614183376,0.6708634024553178,0.4844946688303206,0.12306627010377513,0.06788343976352575
2005-05-20,1.684985082988632,0.805716668735058,0.9891122923234612,0.030492256705839278,0.07935162136404808
2005-05-23,1.1418714370938456,1.0672719334421783,0.3674932636238649,0.1835694083887479,0.10932435158344954
2005-05-24,0.5188806837092395,0.2144502880096187,0.42736968034046413,0.08322697987270541,0.0397123047681379
2005-05-25,1.619885627667957,0.8187344154091262,1.2042325749517653,0.31476758029625107,0.08831378239668329
2005-05-26,1.4558601357246659,1.2046415289687564,0.4278887267970929,0.11335340199396574,0.06331671804721782
2005-05-27,1.0410546618435306,0.3333336039248847,0.8741225036116762,0.14355218226494318,0.022849263428086942
2005-05-30,1.041088048920922,0.1650092098241043,0.9475554470454781,0.01462436607839766,0.056852241870262735
2005-05-31,1.3826952549896965,0.618851390150081,0.9829629179718811,0.19147369718504234,0.027645355947223227
2005-06-01,1.0783448621134697,0.7352869725506195,0.4987507145374543,0.10972407306697543,0.045968751907628634
2005-06-02,0.7662252884614885,0.4076892101571113,0.42682606953428465,0.06702670592445532,0.0012632853054520723
2005-06-03,0.9344371828470097,0.3527143958080307,0.7899968249799457,0.02883461448187441,0.17943942345909242
2005-06-06,0.9457817412081942,0.2558609083759444,0.737776387015333,0.02251467630727464,0.025340877875808385
2005-06-07,0.7567220568981674,0.30713959493854615,0.5034201643830685,0.024126589420777687,0.02971111300266953
2005-06-08,0.7168862270416199,0.17194207946877746,0.6234601234025093,0.04168270703558725,0.03683326879407961
2005-06-09,1.269428567714737,0.5270159011809307,0.8984654805516379,0.05626099770489585,0.09979181631293593
2005-06-10,1.1748829582566473,0.6165328126375996,0.647861787473751,0.030265626838343045,0.059246015016360225
2005-06-13,0.993708670274906,0.49787602799420605,0.7088616746586459,0.15399309583473994,0.05903593654320592
2005-06-14,0.60501123310382,0.6935419494503715,0.18198327397374328,0.12993458127580523,0.1405794090444895
2005-06-15,0.3549974143275313,0.48554717765968614,0.1840146384183826,0.08282196816967873,0.23174243358085878
2005-06-16,0.587948758328551,0.3609643465044384,0.3922327965400666,0.08078094918952684,0.08446743552642719
2005-06-17,0.742346271541898,0.652457712000855,0.356480462901669,0.09862059984391944,0.16797130351670664
2005-06-20,0.7240429610521671,0.22038910988793178,0.5861161460647606,0.05854538478302394,0.02391691011750126
2005-06-21,0.00923421430383109,0.21886885807929382,0.3180309803376377,0.3454158097072865,0.18224981440581395
2005-06-22,1.3775329956304345,0.6085169819934106,0.9534198344785164,0.06539440222058404,0.11900941862090843
2005-06-23,0.862401277865019,0.6258548324268645,0.6109352634024324,0.2605295462090765,0.11385927175520166
2005-06-24,1.0499019939018301,0.6219754542811371,0.8428441913017333,0.27489796415738244,0.14001968752365795
2005-06-27,1.059916004468905,0.5292705961307059,0.6577098033480517,0.054342031342040895,0.07272236366781182
2005-06-28,1.5509995560885497,1.1810902691426088,0.6505277454781337,0.04588135661179889,0.23473710192039415
2005-06-29,0.9136580396810772,0.9642174173850946,0.4146003328380693,0.3024367683634973,0.16272294217858918
2005-07-01,1.7134326006933012,1.2625206818475616,0.5960204943146267,0.13747929086535007,0.0076292846035368195
2005-07-04,1.6630800124484655,1.5858808952651302,0.39733836910442555,0.19633475613451473,0.12380449578657532
2005-07-05,2.7177129726146037,1.3427419962024028,1.4788141813949958,0.07841181266792444,0.02543139231486997
2005-07-06,1.290782979252074,0.820233371038466,0.6970466361898592,0.1781767434006666,0.048320284575584675
2005-07-07,1.3843164320529957,0.6349907996909773,0.9395693110789476,0.13510423994208728,0.05513943877484179
2005-07-08,2.84192605539917,2.528996296733581,0.642967168613413,0.2171343580464126,0.11290305190141116
2005-07-11,1.6467264284825098,0.9510397253152422,0.9613382109507619,0.2631288153792013,0.0025226924042930114
2005-07-12,0.6407007839194455,0.12215302044262662,0.6327544579566649,0.06099849034463165,0.05320820413521436
2005-07-13,1.2751256200832894,0.7777061281958588,0.6553161076967479,0.15184643554008415,0.006050180269233014
2005-07-14,0.5413851981103359,0.4112555366715112,0.6378564875220579,0.2939914877753957,0.21373533830783759
2005-07-15,0.9347402788807191,0.9814891144156019,0.41164722460354675,0.22265432639271918,0.23574173374571042
2005-07-18,2.2357233397109577,2.5369201452956682,0.5255414454767908,0.33011152284689593,0.49662672821460546
2005-07-19,4.0651743231936575,1.051111317288315,3.3085737908362454,0.270430854343468,0.024079930587435384
2005-07-20,3.892386851206587,1.0247066858560137,3.3424613149822284,0.29688272228901624,0.17789842734263855
