stkcd,date,time,open,high,low,close,volume,turnover
6,2005-01-04,09:30:00,4.12,4.12,4.12,4.12,4000.0,16480.0
6,2005-01-04,09:31:00,4.12,4.12,4.12,4.12,3100.0,12772.0
6,2005-01-04,09:33:00,4.12,4.12,4.1,4.1,2000.0,8220.0
6,2005-01-04,09:36:00,4.1,4.1,4.1,4.1,3500.0,14350.0
6,2005-01-04,09:37:00,4.1,4.1,4.1,4.1,1000.0,4105.0
6,2005-01-04,09:40:00,4.11,4.11,4.11,4.11,400.0,1644.0
6,2005-01-04,09:42:00,4.1,4.1,4.1,4.1,3000.0,12327.0
6,2005-01-04,09:44:00,4.1,4.1,4.1,4.1,1900.0,7790.0
6,2005-01-04,09:45:00,4.11,4.11,4.1,4.1,3800.0,15585.0
6,2005-01-04,09:46:00,4.09,4.09,4.09,4.09,1000.0,4090.0
6,2005-01-04,09:47:00,4.09,4.1,4.09,4.1,8100.0,33196.0
6,2005-01-04,09:48:00,4.1,4.1,4.1,4.1,200.0,820.0
6,2005-01-04,09:49:00,4.1,4.1,4.1,4.1,7000.0,28700.0
6,2005-01-04,09:50:00,4.11,4.11,4.11,4.11,400.0,1644.0
6,2005-01-04,09:52:00,4.11,4.11,4.11,4.11,3000.0,12330.0
6,2005-01-04,09:54:00,4.11,4.11,4.11,4.11,100.0,411.0
6,2005-01-04,09:58:00,4.12,4.12,4.12,4.12,1100.0,4532.0
6,2005-01-04,09:59:00,4.12,4.12,4.12,4.12,1300.0,5356.0
6,2005-01-04,10:01:00,4.14,4.14,4.14,4.14,100.0,414.0
6,2005-01-04,10:04:00,4.13,4.13,4.13,4.13,700.0,2893.0
6,2005-01-04,10:06:00,4.14,4.14,4.14,4.14,1200.0,4968.0
6,2005-01-04,10:07:00,4.14,4.14,4.14,4.14,500.0,2070.0
6,2005-01-04,10:08:00,4.15,4.15,4.15,4.15,1000.0,4150.0
6,2005-01-04,10:11:00,4.15,4.15,4.15,4.15,2500.0,10375.0
6,2005-01-04,10:12:00,4.16,4.16,4.16,4.16,1000.0,4160.0
6,2005-01-04,10:14:00,4.15,4.15,4.15,4.15,800.0,3320.0
6,2005-01-04,10:15:00,4.16,4.16,4.16,4.16,5290.0,22004.399999999998
6,2005-01-04,10:16:00,4.16,4.16,4.16,4.16,1000.0,4160.0
6,2005-01-04,10:17:00,4.16,4.17,4.16,4.17,400.0,1665.0
6,2005-01-04,10:20:00,4.17,4.17,4.17,4.17,1300.0,5421.0
6,2005-01-04,10:21:00,4.17,4.17,4.17,4.17,500.0,2085.0
6,2005-01-04,10:25:00,4.16,4.16,4.16,4.16,3000.0,12480.00000000003
6,2005-01-04,10:26:00,4.16,4.16,4.16,4.16,400.0,1664.0
6,2005-01-04,10:28:00,4.16,4.16,4.16,4.16,600.0,2496.0
